source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,More Fake News! https://t.co/URewvfAUDl,3/28/2020 4:40,11960,43968,FALSE,1.24376E+18
Twitter for iPhone,RT @BrandonBeckham_: @realDonaldTrump 🇺🇸 We've seen the greatest mobilization of industry since World War IIPresident @realDonaldTrump is…,3/28/2020 4:25,6080,0,TRUE,1.24376E+18
Twitter for iPhone,Such Fake reporting by the @nytimes @washingtonpost @CNN &amp; others. They use a small portion of a sentence out of a full paragraph in order to demean. They really are corrupt and disgusting. No wonder the media is according to polls record setting low &amp; untrusted.  #MAGA,3/28/2020 4:21,34973,143008,FALSE,1.24376E+18
Twitter for iPhone,https://t.co/GG1pdqME1J,3/28/2020 2:34,11016,48150,FALSE,1.24373E+18
Twitter for iPhone,https://t.co/w7551gFny1,3/28/2020 2:34,12527,48981,FALSE,1.24373E+18
Twitter for iPhone,RT @WhiteHouse: My Administration is actively planning the next phase in an all-out war against this horrible virus. https://t.co/pqejbUi…,3/28/2020 2:31,11100,0,TRUE,1.24373E+18
Twitter for iPhone,RT @USNavy: Answering the call it's what we do. #USNSMercy Arrives in Los Angeles in #COVID19 response - https://t.co/lPkSZd4JLH https:/…,3/28/2020 2:30,10262,0,TRUE,1.24373E+18
Twitter for iPhone,I love Michigan one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor Gretchen “Half” Whitmer is way in over her head she doesn’t have a clue. Likes blaming everyone for her own ineptitude! #MAGA,3/28/2020 2:29,25690,129008,FALSE,1.24373E+18
Twitter for iPhone,I love Michigan one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor Gretchen “Half” Whitmer is way in over her ahead she doesn’t have a clue. Likes blaming everyone for her own ineptitude! #MAGA,3/28/2020 1:24,10235,40807,FALSE,1.24371E+18
Twitter for iPhone,She is a third rate reporter who has nothing going. A Fake News “journalist”. https://t.co/SopsC7uMMf,3/28/2020 1:05,17386,69190,FALSE,1.24371E+18
Twitter for iPhone,RT @alx: TRUMP: “The Media and Governors should appreciate it.. When they’re not appreciative of me they are not appreciative to the Army…,3/28/2020 0:58,7978,0,TRUE,1.2437E+18
Twitter for iPhone,RT @alx: How is that any different than what Hannity has said?Neither said anything wrong. They did not call Coronavirus a Hoax or Scam…,3/28/2020 0:56,5555,0,TRUE,1.2437E+18
Twitter for iPhone,RT @alx: FOX Business Network Fires @trish_regan for Telling the Truth About How Liberal Media Was Using Coronavirus to Take Down Trump -…,3/28/2020 0:55,12640,0,TRUE,1.2437E+18
Twitter for iPhone,RT @toddstarnes: Can't say enough wonderful things about @trish_regan - one of the few conservatives in cable television. She's a great pat…,3/28/2020 0:54,10461,0,TRUE,1.2437E+18
Twitter for iPhone,We are marshalling the full power of government and society to achieve victory over the virus. Together we will endure we will prevail and we will WIN! #CARESAct https://t.co/zb2PJTldGQ,3/27/2020 21:13,22394,98407,FALSE,1.24365E+18
Twitter for iPhone,RT @SenateGOP: 🚨 Help is on the way. 🚨President @realdonaldtrump just SIGNED the Coronavirus Aid Relief &amp; Economic Security Act into law…,3/27/2020 20:39,7167,0,TRUE,1.24364E+18
Twitter for iPhone,I just signed the CARES Act the single biggest economic relief package in American History – twice as large as any relief bill ever enacted. At $2.2 Trillion Dollars this bill will deliver urgently-needed relief for our nation’s families workers and businesses. #CARESAct🇺🇸 https://t.co/0WnTNFZPZD,3/27/2020 20:34,17635,64215,FALSE,1.24364E+18
Twitter for iPhone,News conference live from the @WhiteHouse today. 5:30 P.M. Eastern!,3/27/2020 20:32,10149,56650,FALSE,1.24364E+18
Twitter Media Studio,Thank you to Rachel @Maddow for putting our Military on full display and showing how GREAT a job the Federal Government is doing! Also a special thanks to General Semonite a Patriot of the highest order and a truly talented engineer and builder! https://t.co/JRQlNpLbxv,3/27/2020 19:57,16181,63276,FALSE,1.24363E+18
Twitter for iPhone,News conference live from the @WhiteHouse today. 5:00 P.M. Eastern!,3/27/2020 19:38,6238,22927,FALSE,1.24362E+18
Twitter for iPhone,Will be signing the CARE Act in the Oval Office today at 4:00 P.M. Eastern! https://t.co/0WnTNFZPZD,3/27/2020 19:23,5879,20182,FALSE,1.24362E+18
Twitter for iPhone,RT @SECNAV: Today #USNSMercy arrived @PortofLA to serve as a referral hospital for patients not infected with #COVID19 - handling overflow…,3/27/2020 18:33,11170,0,TRUE,1.24361E+18
Twitter for iPhone,RT @WhiteHouse: Huge thanks to @Apple! Together with the White House @CDCgov &amp; @fema Apple launched a COVID19 screening tool that guides…,3/27/2020 17:51,9881,0,TRUE,1.2436E+18
Twitter for iPhone,Never knew John Kerry had such a good sense of humor! Very impressed! https://t.co/vCVNMUeY2h,3/27/2020 16:16,20789,104119,FALSE,1.24357E+18
Twitter for iPhone,Thousand of Federal Government (delivered) Ventilators found in New York storage. N.Y. must distribute NOW!,3/27/2020 15:50,41069,144757,FALSE,1.24357E+18
Twitter for iPhone,Will someone please explain to the Fake News New York Times (ALL THE NEWS THAT’S NOT FIT TO PRINT) that the Democrats make it almost impossible for us to fill positions within government. They “maximum” delay even the best candidates including Judges leaving little time!,3/27/2020 15:45,25086,98031,FALSE,1.24356E+18
Twitter for iPhone,We have just purchased many Ventilators from some wonderful companies. Names and numbers will be announced later today!,3/27/2020 15:31,23867,137696,FALSE,1.24356E+18
Twitter for iPhone,Invoke “P” means Defense Production Act!,3/27/2020 15:29,16157,84280,FALSE,1.24356E+18
Twitter for iPhone,General Motors MUST immediately open their stupidly abandoned Lordstown plant in Ohio or some other plant and START MAKING VENTILATORS NOW!!!!!!  FORD GET GOING ON VENTILATORS FAST!!!!!!  @GeneralMotors  @Ford,3/27/2020 15:23,31911,133607,FALSE,1.24356E+18
Twitter for iPhone,As usual with “this” General Motors things just never seem to work out. They said they were going to give us 40000 much needed Ventilators “very quickly”. Now they are saying it will only be 6000 in late April and they want top dollar. Always a mess with Mary B. Invoke “P”.,3/27/2020 15:16,25222,101881,FALSE,1.24356E+18
Twitter for iPhone,Thank you Byron. Many polls are much better than this. If it is the Fake News @washingtonpost add 10 points! https://t.co/H5kBKNukT5,3/27/2020 14:29,10698,42051,FALSE,1.24355E+18
Twitter for iPhone,By empowering the Radical Left Democrats do nothing Kentucky politician @RepThomasMassie is making their War on the 2nd Amendment more and more difficult to win (But don’t worry we will win anyway!). He is a disaster for America and for the Great State of Kentucky!,3/27/2020 14:13,14964,58986,FALSE,1.24354E+18
Twitter for iPhone,...&amp; costly. Workers &amp; small businesses need money now in order to survive. Virus wasn’t their fault. It is “HELL” dealing with the Dems had to give up some stupid things in order to get the “big picture” done. 90% GREAT! WIN BACK HOUSE but throw Massie out of Republican Party!,3/27/2020 13:44,15184,58630,FALSE,1.24353E+18
Twitter for iPhone,Looks like a third rate Grandstander named @RepThomasMassie a Congressman from unfortunately a truly GREAT State Kentucky wants to vote against the new Save Our Workers Bill in Congress. He just wants the publicity. He can’t stop it only delay which is both dangerous......,3/27/2020 13:44,19320,78131,FALSE,1.24353E+18
Twitter for iPhone,Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet. China has been through much &amp; has developed a strong understanding of the Virus. We are working closely together. Much respect!,3/27/2020 5:19,51444,337056,FALSE,1.24341E+18
Twitter for iPhone,Will be interviewed on @seanhannity at 9:10 P.M. @FoxNews,3/27/2020 1:05,7419,42186,FALSE,1.24334E+18
Twitter for iPhone,The world is at war with a hidden enemy. WE WILL WIN! https://t.co/QLceNWcL6Z,3/26/2020 23:50,28949,115912,FALSE,1.24332E+18
Twitter for iPhone,Our great Oil &amp; Gas industry is under under seige after having one of the best years in recorded history. It will get better than ever as soon as our Country starts up again. Vital that it does for our National Security!,3/26/2020 23:06,29224,152937,FALSE,1.24331E+18
Twitter for iPhone,RT @WhiteHouse: Thank you to the American People for continuing to practice social distancing. By staying home you are saving lives. htt…,3/26/2020 23:01,12184,0,TRUE,1.24331E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/Z8tK225cN6,3/26/2020 21:27,8560,0,TRUE,1.24329E+18
Twitter for iPhone,Will be going out in 10 minutes for the press conference.,3/26/2020 20:57,17037,147004,FALSE,1.24328E+18
Twitter for iPhone,RT @MLB: Even though we’re apart we can come together. #OpeningDayAtHome https://t.co/1x9VCifRje,3/26/2020 20:50,13490,0,TRUE,1.24328E+18
Twitter for iPhone,I will be doing a News Conference live from the @WhiteHouse at 5:00 P.M. (Eastern) to discuss the mtg of the G20 Leaders that took place this morning at 7:55 A.M. by World Teleconference. Also my 12:00 P.M. Teleconference call w/50 Governors plus Territories will be discussed.,3/26/2020 15:36,25387,116584,FALSE,1.2432E+18
Twitter for iPhone,96-0 in the United States Senate. Congratulations AMERICA!,3/26/2020 4:48,35560,269890,FALSE,1.24304E+18
Twitter for iPhone,https://t.co/U6l7jrRQMW,3/25/2020 23:28,14106,55828,FALSE,1.24296E+18
Twitter for iPhone,....I have been packed all day with meetings I have no time for stupidity. We’re working around the clock to KEEP AMERICA SAFE!,3/25/2020 21:41,36306,188435,FALSE,1.24293E+18
Twitter for iPhone,I hear that Fake News CNN just reported that I am isolated in the White House wondering out loud “when will life return to normal?” Does anybody really believe that? There was no leak they made it up – they are CORRUPT &amp; FAKE NEWS....,3/25/2020 21:41,66452,320687,FALSE,1.24293E+18
Twitter for iPhone,The LameStream Media is the dominant force in trying to get me to keep our Country closed as long as possible in the hope that it will be detrimental to my election success. The real people want to get back to work ASAP.  We will be stronger than ever before!,3/25/2020 20:04,49308,228659,FALSE,1.24291E+18
Twitter for iPhone,Today is National #MedalofHonorDay. Join me in a #MomentofHonor to remember those who have earned our Nation's highest award for valor in combat. The Nation is eternally grateful to these patriots who so valiantly fought for America’s values and the American way of life! https://t.co/T5JAobQ7K6,3/25/2020 15:45,18761,74468,FALSE,1.24284E+18
Twitter for iPhone,Congratulations to Prime Minister Abe of Japan and the IOC on their very wise decision to present the Olympics in 2021. It will be a great success and I look forward to being there!,3/25/2020 14:54,26609,176907,FALSE,1.24283E+18
Twitter for iPhone,The four hospitals that we (FEMA) are building in NYC at the Javits Convention Center are moving along very well ahead of schedule. Many additional ventilators also delivered. Good conversation with Governor Cuomo!,3/25/2020 14:49,19603,100006,FALSE,1.24283E+18
Twitter for iPhone,Just reported that the United States has done far more “testing” than any other nation by far! In fact over an eight day span the United States now does more testing than what South Korea (which has been a very successful tester) does over an eight week span. Great job!,3/25/2020 14:44,35386,195728,FALSE,1.24282E+18
Twitter for iPhone,RT @DanScavino: #WashYourHands #SlowTheSpread#COVIDー19🌐https://t.co/dtE12cgFxs https://t.co/nXLoa9kmNY,3/25/2020 12:15,11739,0,TRUE,1.24279E+18
Twitter for iPhone,The Democrat’s Best &amp; Finest! https://t.co/xAmbP1Nnm0,3/25/2020 12:14,30605,110298,FALSE,1.24279E+18
Twitter for iPhone,RT @LouDobbs: Gallup poll shows strong 60% approval of President @realDonaldTrump's handling of Virus Crisis:   Overall Job Approval Rating…,3/25/2020 11:49,13357,0,TRUE,1.24278E+18
Twitter for iPhone,RT @GreggJarrett: ‘Ya gotta admire the hypocrisy (and stupidity) of Adam Schiff. It’s okay for him to assert a government privilege. But wh…,3/25/2020 11:48,13627,0,TRUE,1.24278E+18
Twitter for iPhone,RT @GreggJarrett: There’s a lot of mud on Robert Mueller’s face these days.  His mug is caked with it. https://t.co/wuV49lteTb,3/25/2020 11:48,9412,0,TRUE,1.24278E+18
Twitter for iPhone,RT @GreggJarrett: Trump: Auto Manufacturers Given OK to Produce Much Needed Ventilators https://t.co/JedIlT1as9,3/25/2020 11:47,6760,0,TRUE,1.24278E+18
Twitter for iPhone,Gee that’s too bad. Such a fine guy. Presidential aspirations you know! https://t.co/MgOWgAzMxs,3/25/2020 11:47,19970,88438,FALSE,1.24278E+18
Twitter for iPhone,RT @GreggJarrett: Can We Trust China to Ban Wet Markets? https://t.co/qS5eCF3d0V,3/25/2020 11:45,6057,0,TRUE,1.24278E+18
Twitter for iPhone,RT @GreggJarrett: Mainstream Media Got Caught Changing Headline to Favor Dems…TWICE https://t.co/7qQECqdhnL,3/25/2020 11:44,8825,0,TRUE,1.24278E+18
Twitter for iPhone,RT @GreggJarrett: Why did NPR only pick the low end to “fact check” Trump while ignoring the high end?  The Washington Post split the diff…,3/25/2020 11:44,4877,0,TRUE,1.24278E+18
Twitter for iPhone,This is really great news! I am so happy I can barely speak. He may have been a terrible presidential candidate and an even worse U.S. Senator but he is a RINO and I like him a lot! https://t.co/42zpWW9vzy,3/25/2020 11:36,30017,158770,FALSE,1.24278E+18
Twitter for iPhone,RT @BreitbartNews: The corporate media isn't going to like this. https://t.co/khWTEU5cDg,3/25/2020 11:24,10650,0,TRUE,1.24277E+18
Twitter for iPhone,RT @BreitbartNews: Snowflakes are scampering to their crying circles and clutching their emotional support puppies over this. https://t.co/…,3/25/2020 11:23,8438,0,TRUE,1.24277E+18
Twitter for iPhone,RT @BreitbartNews: “We should never be reliant on a foreign country for the means of our own survival.” https://t.co/1LEJwvNK3X,3/25/2020 11:22,12834,0,TRUE,1.24277E+18
Twitter for iPhone,RT @BreitbartNews: The Establishment Media's Trump Derangement Syndrome hits a new low. https://t.co/lZYxxvprqX,3/25/2020 11:22,5050,0,TRUE,1.24277E+18
Twitter for iPhone,RT @BreitbartNews: This crisis has underscored just how critical it is to have strong borders and a robust manufacturing sector. https://…,3/25/2020 11:20,7294,0,TRUE,1.24277E+18
Twitter for iPhone,RT @LouDobbs: ⁦Real leadership: @realDonaldTrump⁩ says there's 'light at the end of the tunnel' as White House pitches $6T coronavirus stim…,3/25/2020 11:17,5490,0,TRUE,1.24277E+18
Twitter for iPhone,RT @Scavino45: 🚨BREAKING NEWS🚨https://t.co/iQdScq4OLS,3/25/2020 11:15,5457,0,TRUE,1.24277E+18
Twitter for iPhone,RT @thehill: #BREAKING: Overnight White House Senate reach deal on $2 trillion stimulus package https://t.co/Ey1VPCFXT2 https://t.co/W84VA…,3/25/2020 10:55,4775,0,TRUE,1.24277E+18
Twitter for iPhone,RT @Uncle_Muscle: BREAKING OVERNIGHTWhile you all slept operation Trumpbux has been initiated. https://t.co/5QVj150IGd,3/25/2020 10:53,5331,0,TRUE,1.24277E+18
Twitter for iPhone,I am working very hard to help New York City &amp; State. Dealing with both Mayor &amp; Governor and producing tremendously for them including four new medical centers and four new hospitals. Fake News that I won’t help them because I don’t like Cuomo (I do). Just sent 4000 ventilators!,3/25/2020 10:40,32315,162920,FALSE,1.24276E+18
Twitter for iPhone,RT @JPN_PMO: After his telephone talks with IOC President Bach PM Abe spoke to the press and explained that the two have agreed that the T…,3/25/2020 10:25,9460,0,TRUE,1.24276E+18
Twitter for iPhone,“President Trump’s decision to very early on restrict travel from China saved tens of thousands of lives.”  @LouDobbs @FoxBusiness,3/25/2020 10:14,20717,108642,FALSE,1.24276E+18
Twitter Media Studio,TOGETHER WE WILL PREVAIL! https://t.co/uQBlz594dR,3/24/2020 22:32,33393,129877,FALSE,1.24258E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/wSJapMcrkl,3/24/2020 21:44,8354,0,TRUE,1.24257E+18
Twitter for iPhone,RT @USNavy: Underway - Steaming to Assist!#USNSMercy departs Naval Base San Diego in support of the nation's #COVID19 response efforts. R…,3/24/2020 21:42,11038,0,TRUE,1.24257E+18
Twitter for iPhone,RT @USNavy: USNS Mercy is underway.Check out this infographic to learn about the capabilities of #USNavy Hospital Ships #USNSComfort and…,3/24/2020 21:42,7956,0,TRUE,1.24257E+18
Twitter for iPhone,https://t.co/ytgBP3hJv1,3/24/2020 19:50,23168,89330,FALSE,1.24254E+18
